Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,SL,TP,MinSwing,MaxSwing,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,result,signal1,buy_signal,Position,sell_signal,fractal_high,fractal_low,buy_signal1,sell_signal1,fractals_high,fractals_low,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,EMASignal1,long_signal,martiangle_signal,Candle_direction
2024,2,21,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,2,182.05999755859375,0,0,2,0
2024,2,21,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2,182.30999755859375,0,0,2,1
2024,2,21,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,10,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,11,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,11,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,11,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,11,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,13,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,13,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,14,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,21,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,21,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,21,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,21,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,9,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,10,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,10,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,2,182.4600067138672,0,0,2,1
2024,2,22,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,2,182.63999938964844,0,0,1,0
2024,2,22,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,12,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2,182.74000549316406,0,0,1,1
2024,2,22,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2,182.8249969482422,0,0,2,1
2024,2,22,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,12,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,14,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,14,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,22,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,15,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,22,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,22,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,22,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,23,9,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,2,184.22999572753906,0,0,2,1
2024,2,23,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,23,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,23,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,23,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1
